JobSat,Age,YearsCodePro,ConvertedComp,WorkWeekHrs,EdLevel
2,36.0,10.0,62807.0,40.0,other
5,25.0,5.0,46698.0,40.0,other
5,30.0,12.0,59454.0,40.0,Master
5,39.0,11.0,137484.0,40.0,Doctoral
5,36.0,9.0,63016.0,50.0,Doctoral
5,37.0,16.0,75619.0,50.0,Bachelor
4,34.0,7.0,96243.0,42.0,Doctoral
4,25.0,3.0,27492.0,40.0,Master
2,31.0,7.0,77911.0,35.0,Master
5,25.0,2.0,68748.0,40.0,other
5,30.0,8.0,64287.0,40.0,other
4,22.0,1.0,35748.0,43.0,other
3,39.0,4.0,64287.0,36.0,Master
4,32.0,4.0,45830.0,40.0,Doctoral
5,42.0,15.0,130847.0,50.0,Doctoral
2,40.0,20.0,95518.0,45.0,other
5,31.0,3.0,41363.0,40.0,Doctoral
4,20.0,0.0,23650.0,37.5,Bachelor
5,23.0,2.0,11451.0,15.0,other
4,24.0,2.0,44100.0,50.0,other
4,41.0,18.0,82155.0,40.0,Master
3,26.0,5.0,56657.0,38.0,Bachelor
4,39.0,17.0,85931.0,36.0,Master
5,42.0,19.0,64630.0,40.0,Master
4,29.0,4.0,36324.0,50.0,other
5,38.0,9.0,74474.0,46.0,Master
2,24.0,7.0,37834.0,8.0,Bachelor
4,43.0,19.0,43176.0,38.0,Bachelor
1,31.0,8.0,7634.0,40.0,Doctoral
1,37.0,11.0,90802.0,40.0,Doctoral
3,28.0,2.0,45372.0,38.85731132075472,Master
2,49.0,21.0,28872.0,44.0,other
5,27.0,0.0,35280.0,40.0,Master
5,42.0,24.0,69396.0,40.0,other
4,45.0,20.0,64287.0,35.0,other
5,24.0,3.0,55130.0,38.0,Master
5,23.0,3.0,59579.0,40.0,other
3,33.0,2.0,57287.0,47.0,Master
5,34.0,8.0,54480.0,38.0,Master
1,25.0,2.0,23376.0,38.5,Master
5,29.0,9.0,122142.0,45.0,Master
2,45.0,12.0,56723.0,40.0,other
4,25.0,2.0,19656.0,35.0,Bachelor
4,31.0,10.0,51563.0,38.0,Bachelor
2,44.0,21.0,59454.0,50.0,other
4,38.0,6.0,52339.0,38.0,Bachelor
4,42.0,22.0,50376.0,38.0,Bachelor
5,26.0,5.0,71093.0,35.0,Master
5,26.0,5.0,114508.0,38.55821205821206,Bachelor
4,34.0,3.0,58368.0,37.0,Master
4,26.0,3.0,59579.0,40.0,Master
3,24.0,2.0,59579.0,40.0,Master
5,42.0,10.0,55345.0,72.5,Bachelor
5,25.0,3.0,71966.0,40.0,Bachelor
4,53.0,22.0,75631.0,36.0,Bachelor
4,48.0,3.0,80202.0,13.0,Master
4,27.0,6.0,17388.0,20.0,Bachelor
4,32.0,8.0,59047.0,39.0,Master
3,30.0,8.0,60535.0,40.0,Bachelor
5,39.0,12.0,57292.0,39.0,other
4,22.0,4.0,51704.0,37.5,other
5,56.0,36.0,25850.0,40.0,other
5,36.0,5.0,66453.0,40.0,Master
4,36.0,11.0,54360.0,40.0,Doctoral
5,46.0,24.0,175112.0,40.0,other
4,39.0,17.0,33000.0,40.0,Doctoral
5,32.0,7.0,74474.0,35.0,Master
3,40.0,20.0,41880.0,40.0,Bachelor
5,26.0,0.0,14268.0,15.0,Bachelor
4,53.0,30.0,61071.0,45.0,Bachelor
4,20.0,0.0,14268.0,40.0,other
5,49.0,30.0,70613.0,40.0,other
5,23.0,4.0,37810.0,38.0,Master
4,26.0,7.0,52942.0,35.0,other
5,26.0,7.0,48644.0,40.0,Doctoral
5,39.0,17.0,53361.0,35.0,other
2,36.0,15.0,129259.0,40.0,Bachelor
5,29.0,6.0,106874.0,35.0,Master
5,29.0,1.0,39254.0,40.0,Bachelor
5,21.0,2.0,24207.0,37.0,other
4,35.0,10.0,77832.0,30.0,Master
3,25.0,4.0,71966.0,40.0,Bachelor
5,29.0,4.0,45797.0,35.0,Master
4,29.0,3.0,58373.0,42.0,Bachelor
5,36.0,11.0,83236.0,40.0,Master
2,54.0,36.0,194777.0,40.0,Doctoral
3,33.0,10.0,90750.0,30.0,Master
4,26.0,3.0,54996.0,35.0,Master
5,33.0,2.0,38496.0,39.38520408163265,Bachelor
5,24.0,5.0,7704.0,8.0,other
5,45.0,25.0,77556.0,35.0,other
2,35.0,12.0,71340.0,41.0,Doctoral
2,48.0,20.0,32424.0,40.0,Doctoral
5,33.0,10.0,137484.0,50.0,Bachelor
4,35.0,8.0,62697.0,39.0,Bachelor
4,34.0,8.0,43239.0,40.0,Bachelor
5,28.0,5.0,38778.0,37.0,Bachelor
3,37.0,14.0,62807.0,30.0,Master
5,27.0,10.0,98135.0,30.0,Doctoral
5,27.0,3.0,60505.0,42.0,Bachelor
5,37.0,20.0,91660.0,48.0,other
4,30.0,2.0,57287.0,40.0,Master
5,57.0,29.0,125000.0,40.0,other
2,43.0,8.0,85931.0,42.0,Doctoral
5,45.0,25.0,130847.0,37.0,Master
2,31.0,4.0,54996.0,40.0,Bachelor
4,22.0,1.0,29904.0,40.0,Bachelor
4,38.0,13.0,91660.0,40.0,Master
5,30.0,6.0,74474.0,40.0,Doctoral
4,29.0,3.0,75669.0,39.38520408163265,Bachelor
5,48.0,20.0,97389.0,40.0,other
2,23.0,1.0,68705.0,60.0,Bachelor
4,49.0,20.0,85931.0,40.0,Master
5,26.0,3.0,51559.0,38.0,Doctoral
4,37.0,10.0,54996.0,40.0,Master
5,31.0,12.0,86976.0,48.0,other
5,21.0,1.0,26700.0,25.0,other
5,26.0,7.0,105884.0,37.5,Bachelor
2,33.0,9.0,68068.0,35.0,Bachelor
5,29.0,2.0,53437.0,40.0,other
5,25.0,2.0,68705.0,40.0,Master
5,25.0,6.0,41986.0,44.0,Bachelor
4,30.0,7.0,37128.0,40.0,Master
4,39.0,18.0,51030.0,35.0,Bachelor
5,22.0,5.0,7750.0,4.0,Bachelor
4,35.0,12.0,75624.0,45.0,Master
4,46.0,24.0,102061.0,50.0,Bachelor
4,26.0,0.0,57287.0,40.0,Bachelor
4,32.0,8.0,56211.0,34.0,other
5,28.0,0.0,51559.0,38.0,Master
2,37.0,5.0,189078.0,35.0,Master
5,23.0,5.0,27492.0,37.0,other
4,35.0,14.0,79413.0,35.0,Bachelor
4,27.0,4.0,110691.0,35.0,Master
2,41.0,21.0,71966.0,35.0,Bachelor
4,47.0,21.0,170484.0,40.0,other
3,22.0,5.0,41597.0,37.5,other
1,26.0,1.0,38496.0,38.0,Master
4,51.0,33.0,74474.0,45.0,Master
2,33.0,8.0,38778.0,35.0,Master
4,25.0,2.0,68745.0,38.0,Master
4,29.0,9.0,68745.0,40.0,Master
3,28.0,5.0,95423.0,45.0,Bachelor
1,25.0,3.0,56376.0,35.0,Bachelor
5,61.0,38.0,6072.0,40.0,Master
3,44.0,24.0,58881.0,45.0,Bachelor
4,30.0,10.0,59579.0,36.0,Master
5,55.0,30.0,91660.0,50.0,Master
2,28.0,4.0,62697.0,40.0,Master
5,28.0,10.0,39254.0,60.0,other
2,42.0,15.0,91593.0,60.0,Master
4,27.0,3.0,60725.0,37.0,Master
5,29.0,10.0,62697.0,45.0,Bachelor
4,51.0,32.0,63337.0,37.0,other
5,32.0,11.0,75631.0,40.0,Master
4,29.0,3.0,41244.0,8.0,Bachelor
4,29.0,10.0,49296.0,40.0,Bachelor
4,50.0,21.0,49160.0,37.5,other
3,51.0,20.0,45241.0,50.0,Bachelor
4,28.0,4.0,116868.0,40.0,Master
4,28.0,5.0,68745.0,37.0,Bachelor
5,32.0,6.0,13749.0,10.0,Master
4,32.0,10.0,90758.0,40.0,Bachelor
1,29.0,3.0,51888.0,40.0,Master
5,46.0,25.0,97288.0,40.0,Bachelor
3,27.0,2.0,53621.0,36.0,Master
5,25.0,3.0,49296.0,38.0,Master
2,35.0,8.0,52000.0,40.0,other
4,28.0,8.0,72522.0,40.0,Bachelor
2,34.0,14.0,71340.0,36.0,other
4,31.0,8.0,61188.0,40.0,other
3,35.0,15.0,48644.0,26.0,other
4,25.0,3.0,65308.0,41.0,Bachelor
5,37.0,11.0,43239.0,40.0,other
5,45.0,15.0,69203.0,40.0,Bachelor
2,30.0,7.0,66132.0,40.0,Bachelor
4,23.0,1.0,68745.0,30.0,Bachelor
2,30.0,2.0,44320.0,40.0,Master
4,21.0,4.0,45830.0,40.0,other
4,50.0,12.0,48121.0,40.0,other
4,24.0,6.0,12372.0,17.0,other
4,59.0,36.0,129720.0,48.0,Doctoral
5,36.0,13.0,118908.0,50.0,Bachelor
5,36.0,6.0,34368.0,39.0,other
4,26.0,2.0,38915.0,38.0,Master
2,35.0,3.0,45797.0,37.0,Master
4,23.0,4.0,36193.0,38.0,Bachelor
5,48.0,26.0,79413.0,35.0,Bachelor
1,23.0,4.0,43180.0,37.5,Master
5,46.0,25.0,129718.0,45.0,Bachelor
4,45.0,20.0,45396.0,45.0,Master
4,36.0,8.0,34900.0,40.0,other
4,57.0,33.0,73274.0,40.0,Doctoral
5,22.0,2.0,58167.0,40.0,Bachelor
4,25.0,5.0,41244.0,40.0,other
4,30.0,8.0,127056.0,45.0,Bachelor
4,33.0,4.0,40101.0,35.0,other
4,57.0,37.0,183186.0,40.0,Bachelor
5,25.0,4.0,5729.0,6.0,Bachelor
5,34.0,11.0,96945.0,35.0,other
2,40.0,17.0,68745.0,40.0,Master
5,41.0,20.0,56376.0,40.0,Master
4,30.0,10.0,106874.0,60.0,Master
4,33.0,12.0,53437.0,35.0,other
3,23.0,5.0,54996.0,40.0,Bachelor
1,33.0,12.0,50184.0,38.0,other
1,53.0,27.0,56376.0,32.0,Master
1,53.71052631578947,51.0,120000.0,50.0,other
2,29.0,10.0,79057.0,35.0,Bachelor
3,28.0,4.0,48121.0,50.0,Doctoral
5,37.0,20.0,64860.0,45.0,Master
4,33.0,12.0,100752.0,40.0,Master
2,27.0,8.0,19248.0,35.0,Master
5,25.0,4.0,54996.0,40.0,Bachelor
4,34.0,11.0,45396.0,40.0,Master
4,31.0,10.0,75619.0,40.0,Bachelor
4,33.0,8.0,67021.0,40.0,Doctoral
1,45.0,20.0,54996.0,20.0,Master
2,62.0,40.0,45803.0,10.0,other
5,30.0,7.0,87077.0,42.0,Master
4,33.0,11.0,114508.0,40.0,Master
4,31.0,4.0,54956.0,37.0,Bachelor
4,36.0,6.0,51030.0,40.0,Doctoral
4,28.0,9.0,54455.0,40.0,other
2,28.0,4.0,54996.0,40.0,Master
3,30.0,2.0,35748.0,45.0,Master
4,34.0,0.0,42828.0,32.0,other
5,28.0,10.0,57287.0,30.0,Bachelor
5,30.0,9.0,70264.0,45.0,other
5,41.0,19.0,171862.0,36.0,Master
5,31.0,6.0,60725.0,40.0,Master
4,39.0,23.0,52339.0,34.0,Master
4,37.0,11.0,80202.0,40.0,Master
5,25.0,3.0,41244.0,20.0,Bachelor
4,30.0,8.0,61071.0,45.0,other
2,45.0,20.0,89.0,50.0,other
4,25.0,4.0,11676.0,14.0,Bachelor
4,30.0,5.0,54049.0,42.0,Master
3,31.0,5.0,64859.0,50.0,Master
5,31.0,7.0,72426.0,40.0,Doctoral
4,32.0,7.0,75669.0,40.0,Master
4,24.0,5.0,54996.0,40.0,Bachelor
3,32.0,5.0,78508.0,40.0,Doctoral
5,32.0,10.0,68745.0,40.0,other
5,39.0,5.0,54956.0,40.0,Bachelor
2,38.0,16.0,121650.0,37.5,Master
5,23.0,2.0,91606.0,40.0,Bachelor
1,23.0,1.0,57287.0,35.0,Master
4,32.0,0.0,59676.0,40.0,Doctoral
2,23.0,4.0,43239.0,50.0,Master
2,32.0,10.0,63016.0,39.0,Bachelor
2,30.0,4.0,17868.0,30.0,other
1,30.0,5.0,72522.0,40.0,Bachelor
5,52.0,24.0,51704.0,40.0,other
5,35.0,13.0,91593.0,45.0,Master
5,28.0,2.0,47712.0,40.0,Master
4,33.0,10.0,57287.0,40.0,other
5,37.0,16.0,91660.0,20.0,Master
4,46.0,20.0,68705.0,40.0,Bachelor
5,24.0,7.0,46704.0,40.0,other
5,51.0,28.0,76339.0,40.0,Bachelor
4,30.0,1.0,56345.0,45.0,Master
4,35.0,5.0,43239.0,60.0,Doctoral
5,33.0,4.0,75237.0,40.0,Doctoral
5,24.0,7.0,64860.0,20.0,other
4,40.0,2.0,45396.0,32.0,Bachelor
5,49.0,15.0,82494.0,40.0,other
5,24.0,3.0,49944.0,39.0,Master
1,27.0,4.0,50592.0,55.0,Master
1,46.0,16.0,123741.0,36.0,Master
4,21.0,3.0,32315.0,40.0,Bachelor
5,23.0,5.0,51888.0,70.0,Master
4,34.0,10.0,80925.0,40.0,Bachelor
5,40.0,14.0,71966.0,38.0,Bachelor
5,26.0,5.0,34140.0,40.0,other
2,31.0,13.0,50411.0,40.0,Bachelor
5,38.0,18.0,100826.0,60.0,Master
3,37.0,15.0,129259.0,38.0,Bachelor
2,22.0,5.0,34368.0,40.0,other
2,20.0,0.0,28750.0,40.0,Bachelor
3,24.0,4.0,89316.0,35.0,other
5,26.0,5.0,40674.0,40.0,Master
5,27.0,1.0,42419.0,38.0,Bachelor
5,24.0,3.0,50413.0,45.0,Master
3,33.0,12.0,54996.0,36.0,other
4,55.0,33.0,109992.0,40.0,Master
5,35.0,10.0,54996.0,40.0,other
5,27.0,4.0,23376.0,38.55821205821206,Master
4,31.0,6.0,60505.0,40.0,Bachelor
2,35.0,11.0,61872.0,60.0,other
2,27.0,9.0,39254.0,15.0,other
4,37.0,16.0,43948.0,42.0,Bachelor
4,35.0,10.0,32712.0,35.0,Bachelor
2,35.0,12.0,48120.0,38.0,Bachelor
4,41.0,12.0,71036.0,42.0,Doctoral
5,26.0,2.0,37810.0,38.0,Doctoral
2,46.0,25.0,31128.0,35.0,Master
5,25.0,0.0,46482.0,38.55821205821206,Master
1,46.0,27.0,64287.0,60.0,other
5,25.0,2.0,58881.0,40.0,Master
5,30.0,9.0,49296.0,32.0,other
2,25.0,6.0,45830.0,40.0,other
4,23.0,1.0,16794.0,37.10531914893617,Bachelor
5,24.0,2.0,45830.0,40.0,Bachelor
3,37.0,12.0,113503.0,40.0,Doctoral
5,28.0,9.0,3437.0,40.0,Master
1,30.0,6.0,64859.0,45.0,Master
2,37.0,8.0,63600.0,40.0,Master
3,36.0,4.0,27492.0,43.0,Bachelor
4,31.0,9.0,58433.0,42.0,Master
5,40.0,14.0,59124.0,40.0,Doctoral
3,27.0,5.0,16500.0,20.0,Bachelor
4,28.0,3.0,36664.0,40.0,Master
5,30.0,10.0,85931.0,38.0,Bachelor
4,42.0,17.0,98150.0,39.0,Master
5,26.0,2.0,54049.0,40.0,Master
5,28.0,8.0,60972.0,37.0,other
4,38.0,10.0,68102.0,40.0,Bachelor
5,22.0,3.0,15564.0,20.0,Master
4,40.0,20.0,52339.0,35.0,Bachelor
3,20.0,2.0,5832.0,10.0,other
4,26.0,4.0,57287.0,35.0,Bachelor
5,39.0,18.0,137490.0,60.0,Master
1,23.0,6.0,77556.0,43.0,Master
4,21.0,1.0,22908.0,37.0,Bachelor
3,51.0,23.0,87668.0,40.0,other
5,25.0,4.0,30252.0,40.0,Master
5,46.0,15.0,43239.0,40.0,Master
4,28.0,1.0,54049.0,45.0,Bachelor
4,32.0,0.0,25440.0,30.0,Master
4,27.0,4.0,43180.0,7.0,Bachelor
5,40.0,17.0,116333.0,45.0,Bachelor
4,24.0,1.0,41247.0,37.0,Master
4,39.0,15.0,114575.0,50.0,Master
4,26.0,3.0,64860.0,38.0,Master
4,42.0,16.0,102060.0,37.5,other
5,45.0,24.0,57312.0,35.0,Master
5,43.0,20.0,86472.0,40.47211895910781,Master
4,28.0,9.0,56211.0,40.0,Bachelor
5,44.0,27.0,82127.0,36.0,other
5,23.0,2.0,36637.0,40.0,Bachelor
2,23.0,1.0,35983.0,42.5,Bachelor
4,38.0,11.0,49160.0,60.0,Master
3,30.0,7.0,78508.0,40.0,Master
5,50.0,31.0,91660.0,40.0,other
5,33.0,12.0,53647.0,37.0,Doctoral
5,36.0,14.0,89181.0,39.0,Master
5,29.0,6.0,45803.0,40.0,Bachelor
5,28.0,5.0,59749.0,35.0,other
4,36.0,12.0,59454.0,40.0,Master
1,24.0,2.0,58881.0,38.5,Master
5,25.0,2.0,47330.0,35.0,Bachelor
1,27.0,7.0,83742.0,45.0,Bachelor
4,27.0,4.0,58373.0,42.0,Bachelor
5,58.0,32.0,33000.0,35.0,other
5,22.0,4.0,34368.0,40.0,other
1,30.0,2.0,30252.0,50.0,Master
4,37.0,8.0,65308.0,40.0,Bachelor
4,31.0,3.0,45241.0,38.0,Bachelor
3,30.0,4.0,45797.0,40.0,Master
5,29.0,9.0,25684.0,55.0,Master
4,24.0,6.0,64630.0,42.5,Bachelor
3,39.0,8.0,70264.0,40.0,Bachelor
2,24.0,1.0,37834.0,35.0,Master
4,22.0,0.0,67452.0,40.0,Bachelor
4,28.0,0.0,51559.0,30.0,Bachelor
2,56.0,35.0,129718.0,55.0,Doctoral
2,27.0,3.0,64992.0,37.0,Master
4,39.0,14.0,80155.0,40.0,Master
4,24.0,3.0,76339.0,40.0,Master
2,31.0,11.0,34368.0,35.0,other
5,25.0,3.0,67599.0,38.5,other
2,47.0,29.0,90758.0,50.0,other
4,40.0,2.0,47050.0,37.0,other
4,25.0,3.0,65424.0,37.5,Bachelor
4,28.0,2.0,30936.0,40.0,other
2,49.0,10.0,52339.0,35.0,Bachelor
4,33.0,16.0,36637.0,65.0,Bachelor
4,34.0,13.0,85931.0,40.0,other
4,24.0,2.0,43538.0,35.0,Master
1,37.0,3.0,30936.0,40.0,other
5,28.0,3.0,65043.0,40.0,Master
4,37.0,10.0,31620.0,38.0,Master
4,24.0,0.0,35064.0,39.0,Bachelor
2,43.0,22.0,84316.0,40.0,Bachelor
1,48.0,22.0,98135.0,40.0,Master
4,26.0,3.0,47628.0,45.0,Master
5,40.0,15.0,82488.0,39.0,Doctoral
4,34.0,13.0,77832.0,42.0,other
2,38.0,8.0,77831.0,35.0,Master
5,31.0,9.0,64115.0,37.5,Bachelor
4,34.0,10.0,45372.0,40.0,Bachelor
5,57.0,10.0,80136.0,40.0,Doctoral
1,32.0,8.0,59579.0,40.0,Master
3,33.0,3.0,64859.0,40.0,Doctoral
5,27.0,3.0,57287.0,36.0,Master
5,26.0,4.0,45830.0,38.0,Master
2,39.0,10.0,84019.0,40.0,Doctoral
5,30.0,6.0,75619.0,40.0,Doctoral
5,24.0,3.0,15268.0,50.0,Bachelor
2,27.0,2.0,65424.0,40.0,Master
5,31.0,6.0,74583.0,37.5,Master
5,25.0,2.0,64859.0,43.0,Master
1,27.0,3.0,34591.0,24.0,Master
2,38.0,18.0,78508.0,35.0,Master
2,29.0,6.0,54423.0,40.0,Bachelor
5,43.0,25.0,137390.0,40.0,Master
5,24.0,0.0,59579.0,40.0,Master
5,39.0,7.0,109871.0,35.0,Bachelor
2,21.0,3.0,58433.0,38.0,Bachelor
4,22.0,0.0,38778.0,40.0,Master
4,30.0,3.0,59579.0,45.0,Master
4,26.0,4.0,91593.0,40.0,Bachelor
5,25.0,2.0,35028.0,38.85731132075472,Master
4,42.0,20.0,94539.0,45.0,other
2,27.0,0.0,54996.0,40.0,Master
3,34.0,13.0,70264.0,40.13716814159292,Bachelor
4,25.0,2.0,50806.0,40.0,Master
4,24.0,5.0,57287.0,40.0,Master
4,42.0,19.0,148947.0,44.0,Master
4,28.0,4.0,37128.0,35.0,Master
4,29.0,7.0,65940.0,40.0,Master
4,24.0,4.0,48924.0,42.0,other
5,28.0,11.0,64860.0,40.0,other
4,34.0,6.0,55130.0,40.0,other
5,24.0,3.0,62558.0,40.0,Bachelor
4,25.0,5.0,51888.0,40.0,Master
5,27.0,12.0,152677.0,40.0,Bachelor
4,28.0,7.0,45372.0,37.0,Bachelor
5,38.0,10.0,62117.0,40.0,Master
4,36.0,14.0,57648.0,40.0,other
1,31.0,4.0,61071.0,37.5,other
4,41.0,10.0,105884.0,35.0,Bachelor
5,38.0,12.0,71093.0,50.0,Doctoral
4,43.0,20.0,91660.0,38.0,Doctoral
4,31.0,3.0,59454.0,37.0,Master
2,35.0,5.0,31620.0,40.0,other
5,28.0,3.0,54049.0,40.0,Master
1,27.0,6.0,63514.0,40.0,Bachelor
1,25.0,2.0,72182.0,35.0,other
5,32.0,9.0,117763.0,35.0,other
5,29.0,9.0,91593.0,40.0,Master
3,32.0,9.0,74474.0,42.0,Master
5,53.0,3.0,30935.0,30.0,Master
5,37.0,21.0,72522.0,12.0,other
1,27.0,3.0,85051.0,40.0,Master
4,27.0,6.0,61071.0,40.0,Bachelor
4,40.0,13.0,64859.0,40.0,other
4,32.0,11.0,62807.0,40.0,Bachelor
5,56.0,40.0,81074.0,40.0,other
3,43.0,15.0,68745.0,37.5,other
5,43.0,20.0,30535.0,25.0,other
2,26.0,7.0,103117.0,35.0,Bachelor
5,40.0,15.0,51704.0,40.0,Bachelor
4,37.0,3.0,93951.0,40.0,Doctoral
5,39.0,11.0,108846.0,40.0,Master
3,38.0,12.0,71966.0,45.0,Doctoral
5,33.0,12.0,71966.0,45.0,Bachelor
2,38.0,12.0,89245.0,40.0,Bachelor
2,25.0,2.0,35329.0,37.5,Master
5,29.0,14.0,57287.0,60.0,Master
3,36.0,20.0,36648.0,40.47211895910781,other
5,26.0,5.0,47105.0,37.5,Bachelor
5,35.0,5.0,81074.0,40.0,Master
3,22.0,1.0,28786.0,40.0,Bachelor
2,30.0,7.0,7634.0,50.0,Doctoral
4,22.0,0.0,51997.0,37.5,Bachelor
4,24.0,3.0,53647.0,40.0,Bachelor
2,40.0,21.0,14268.0,20.0,other
5,33.0,11.0,92.0,40.0,Master
5,36.0,13.0,77556.0,40.0,Bachelor
5,26.0,7.0,40212.0,40.0,Bachelor
5,29.0,9.0,61476.0,40.0,Master
2,62.0,42.0,58881.0,35.0,Bachelor
4,28.0,3.0,97288.0,50.0,Master
5,37.0,15.0,137271.0,40.0,Bachelor
4,30.0,6.0,55130.0,40.0,Master
1,28.0,5.0,71850.0,50.0,Master
5,50.0,22.0,118325.0,40.0,other
4,36.0,14.0,160405.0,55.0,Master
5,25.0,2.0,58433.0,40.0,Master
5,26.0,2.0,36193.0,40.0,Bachelor
5,29.0,3.0,77556.0,50.0,Doctoral
4,33.0,8.0,14393.0,60.0,Master
5,31.0,10.0,81074.0,40.0,Bachelor
4,37.0,6.0,78508.0,39.0,Master
5,42.0,19.0,64630.0,40.0,Master
5,53.0,23.0,46533.0,35.0,Bachelor
5,29.0,12.0,88000.0,40.0,Bachelor
5,42.0,22.0,142185.0,37.0,Master
3,35.0,10.0,85051.0,40.0,Doctoral
4,35.0,14.0,61071.0,30.0,Doctoral
4,41.0,16.0,65424.0,40.0,Bachelor
2,27.0,5.0,116333.0,40.0,Master
5,30.0,10.0,143699.0,45.0,Master
4,62.0,32.0,199356.0,50.0,Master
4,25.0,3.0,29832.0,30.0,other
5,25.0,6.0,104678.0,40.0,other
4,26.0,0.0,36637.0,40.0,Doctoral
4,49.0,22.0,147013.0,40.0,Master
3,25.0,4.0,36664.0,35.0,Master
4,33.0,2.0,78508.0,40.0,other
3,27.0,5.0,66453.0,40.0,Master
2,28.0,4.0,38778.0,37.5,other
4,41.0,18.0,102693.0,45.0,Doctoral
4,23.0,1.0,32315.0,37.0,Bachelor
5,23.0,1.0,40860.0,40.0,Master
4,25.0,2.0,39254.0,40.0,Master
5,34.0,25.0,86478.0,60.0,other
2,34.0,12.0,61071.0,40.0,Bachelor
5,38.0,15.0,75624.0,40.0,Bachelor
4,50.0,32.0,37680.0,35.0,other
2,45.0,16.0,35748.0,35.0,Doctoral
4,30.0,7.0,96187.0,40.0,Bachelor
5,38.0,14.0,26169.0,50.0,other
4,30.0,11.0,73274.0,40.0,Bachelor
4,30.0,5.0,24744.0,50.0,other
2,33.0,6.0,95126.0,40.0,Bachelor
3,24.0,2.0,55345.0,40.0,Bachelor
5,29.0,0.0,52132.0,40.0,Bachelor
4,46.0,20.0,86478.0,36.0,other
3,21.0,4.0,28872.0,50.0,other
5,49.0,23.0,132355.0,40.784946236559136,Doctoral
4,41.0,17.0,74474.0,40.0,Master
5,24.0,3.0,68745.0,40.0,Master
2,28.0,4.0,77556.0,40.0,Master
5,28.0,8.0,54996.0,40.0,other
3,41.0,21.0,190846.0,50.0,other
5,26.0,0.0,40070.0,35.0,Doctoral
5,34.0,10.0,86478.0,35.0,Master
1,30.0,9.0,122142.0,40.0,Bachelor
2,29.0,3.0,81074.0,40.0,Master
5,31.0,2.745928338762215,80202.0,40.0,Master
3,29.0,10.0,45379.0,40.0,other
5,24.0,4.0,64860.0,55.0,Bachelor
3,39.0,7.0,41244.0,38.5,Bachelor
5,33.0,12.0,67178.0,37.5,other
2,27.0,2.0,35747.0,36.0,Bachelor
1,30.0,6.0,45396.0,38.0,Bachelor
5,32.0,4.0,64860.0,40.0,Doctoral
3,28.0,7.0,125613.0,40.0,Master
5,37.0,18.0,54996.0,40.0,other
4,27.0,3.0,38778.0,40.0,other
4,24.0,3.0,32316.0,40.0,other
4,34.0,16.0,108846.0,38.0,Bachelor
5,36.0,10.0,45241.0,35.0,other
2,32.0,2.0,10380.0,35.0,Master
4,32.0,5.0,51704.0,50.0,Master
3,39.0,16.0,98321.0,40.0,other
3,31.0,9.0,121010.0,40.0,Bachelor
4,30.0,8.0,68745.0,38.0,Master
2,26.0,4.0,29310.0,40.0,other
5,22.0,2.0,31403.0,40.0,Master
5,29.0,4.0,25944.0,50.0,Bachelor
3,37.0,2.0,42804.0,40.0,Doctoral
4,29.0,3.0,28080.0,55.0,Master
5,24.0,1.0,28872.0,40.0,other
2,29.0,8.0,135722.0,25.0,Bachelor
4,31.0,8.0,47736.0,32.0,Bachelor
4,29.0,8.0,57744.0,40.0,Master
4,36.0,10.0,98321.0,45.0,Master
5,26.0,3.0,40459.0,40.0,Bachelor
4,30.0,10.0,41244.0,37.5,Bachelor
5,51.0,26.0,91883.0,35.0,Bachelor
4,37.0,21.0,109992.0,25.0,other
1,27.0,4.0,82494.0,40.0,Master
4,27.0,4.0,45797.0,38.0,Bachelor
1,29.0,16.0,70264.0,45.0,Master
2,25.0,2.0,57287.0,50.0,Master
1,30.0,5.0,79973.0,40.0,Bachelor
5,26.0,0.0,45803.0,35.0,Master
5,33.0,10.0,65424.0,37.5,Bachelor
4,25.0,1.0,49500.0,49.0,Master
5,23.0,6.0,38916.0,44.0,other
5,26.0,4.0,51887.0,40.0,Master
5,34.0,2.0,59454.0,40.0,Doctoral
5,22.0,1.0,32712.0,37.5,Bachelor
5,34.0,2.0,72522.0,37.0,Bachelor
4,31.0,14.0,45396.0,60.0,Bachelor
5,37.0,10.0,85931.0,40.0,Master
4,31.0,3.0,44100.0,38.0,Master
4,31.0,3.0,43992.0,40.0,Master
2,27.0,4.0,60725.0,45.0,Bachelor
5,27.0,0.0,48950.0,35.0,Master
5,30.0,4.0,128573.0,36.0,Bachelor
5,49.0,22.0,121010.0,40.399014778325125,Doctoral
4,23.0,2.0,33607.0,40.0,Bachelor
4,40.0,12.0,38778.0,22.0,Doctoral
5,29.0,3.0,46976.0,40.0,other
5,30.0,4.0,33276.0,38.0,other
5,24.0,3.0,68745.0,45.0,Master
3,33.0,5.0,76339.0,40.0,Doctoral
3,37.0,9.0,108846.0,40.0,Doctoral
3,35.0,13.0,40440.0,38.0,Bachelor
5,34.0,11.0,54964.0,40.0,Bachelor
5,32.0,10.0,83875.0,60.0,Master
4,42.0,10.0,47563.0,40.0,other
5,25.0,3.0,59454.0,40.0,Master
3,53.0,20.0,157020.0,40.0,other
4,31.0,11.0,76339.0,42.0,other
3,40.0,10.0,92806.0,55.0,other
4,35.0,15.0,57072.0,40.0,other
2,32.0,8.0,88553.0,60.0,Bachelor
5,30.0,5.0,54049.0,60.0,Bachelor
