OrgSize_Empl219,WorkWeekHrs,YearsCodePro,Age1stCode,Country_Canada,Age,JobFactors_Idealist,LanguageWorkedWith_C,Country_Netherlands,Country_Finland,Country_France,ConvertedComp
0,35.0,6.0,15.0,1,28.0,0,1,0,0,0,57287.0
0,40.0,2.0,15.0,0,25.0,0,0,0,0,0,32424.0
0,45.0,13.0,16.0,0,38.0,0,1,0,0,0,129718.0
0,40.0,9.0,4.0,0,31.0,0,0,0,0,0,121010.0
1,36.0,20.0,8.0,0,37.0,0,0,0,0,0,27492.0
0,30.0,10.0,10.0,0,35.0,0,1,0,0,0,29789.0
0,55.0,10.0,8.0,1,41.0,1,0,0,0,0,53647.0
0,28.0,30.0,14.0,0,51.0,0,1,0,1,0,59454.0
0,40.0,16.0,12.0,0,36.0,0,0,0,0,1,53184.0
0,37.5,9.0,13.0,0,26.0,0,1,0,0,0,45241.0
1,40.0,1.0,20.0,0,31.0,0,0,0,0,1,87077.0
0,40.0,22.0,15.0,1,45.0,0,0,0,0,0,75669.0
1,45.0,7.0,16.0,0,33.0,1,1,0,0,0,67021.0
0,40.0,5.0,9.0,0,26.0,0,1,0,0,1,34140.0
1,40.0,6.0,13.0,0,34.0,0,0,0,0,0,155111.0
0,37.5,7.0,15.0,0,30.0,0,0,0,0,0,109912.0
1,38.0,1.0,15.0,0,22.0,0,0,0,0,0,28437.0
0,37.0,40.0,17.0,0,61.0,1,0,0,0,0,121034.0
0,35.0,4.0,16.0,0,24.0,1,0,0,0,0,89316.0
1,40.0,0.0,19.0,0,20.0,1,0,0,0,0,12324.0
0,40.0,21.0,15.0,0,52.0,0,0,0,0,0,82494.0
1,40.0,15.0,6.0,1,40.0,1,0,0,0,0,74474.0
0,40.0,7.0,21.0,0,32.0,0,0,1,0,0,102693.0
1,40.0,5.0,11.0,0,29.0,1,0,0,0,0,48121.0
0,37.0,1.0,13.0,0,23.0,0,0,0,0,1,35329.0
0,37.10531914893617,1.0,11.0,0,21.0,1,0,0,0,0,15036.0
1,40.0,5.0,23.0,0,38.0,0,1,0,0,0,53712.0
0,38.0,6.0,9.0,0,32.0,1,0,0,0,0,54996.0
0,45.0,4.0,13.0,0,28.0,0,1,0,0,0,54049.0
0,40.0,30.0,5.0,0,49.0,0,1,0,0,0,183767.0
0,45.0,24.0,12.0,0,43.0,0,0,0,0,0,87789.0
0,60.0,29.0,12.0,0,47.0,0,1,0,1,0,41247.0
0,42.0,14.0,23.0,1,49.0,0,1,0,0,0,93951.0
0,40.0,20.0,12.0,0,53.0,1,0,0,0,1,157020.0
0,70.0,39.0,12.0,0,55.0,0,1,0,0,0,82656.0
0,41.0,12.0,15.0,0,35.0,0,0,0,0,0,71340.0
0,37.5,8.0,21.0,0,34.0,1,0,1,0,0,47826.0
0,40.0,18.0,15.0,0,49.0,0,0,0,0,0,70264.0
0,40.0,5.0,12.0,0,23.0,1,1,0,0,0,41600.0
0,50.0,6.0,15.0,0,28.0,1,1,0,0,0,74474.0
0,38.0,1.0,14.0,0,24.0,1,0,1,0,0,49296.0
1,40.0,9.0,17.0,0,31.0,1,0,0,0,0,53437.0
0,50.0,9.0,16.0,0,29.0,0,0,1,0,0,57058.0
0,40.0,9.0,10.0,0,32.0,0,0,0,0,0,34368.0
1,38.0,5.0,31.0,0,39.0,0,0,0,0,1,54049.0
0,30.0,25.0,18.0,0,48.0,0,0,0,0,0,19627.0
1,40.0,17.0,11.0,1,39.0,0,0,0,0,0,45372.0
0,40.0,15.0,15.0,0,40.0,0,1,0,0,1,27492.0
0,40.0,6.0,14.0,0,31.0,0,0,0,0,0,40212.0
0,50.0,10.0,15.0,1,29.0,0,0,0,0,0,78508.0
1,48.0,14.0,11.0,0,32.0,0,0,0,0,0,162147.0
0,40.0,2.0,12.0,0,23.0,0,0,0,0,1,45834.0
1,50.0,4.0,13.0,0,30.0,0,0,0,0,0,51888.0
1,37.5,4.0,15.0,0,27.0,0,0,0,0,0,37810.0
0,50.0,10.0,15.0,0,33.0,0,0,0,0,0,137484.0
1,45.0,2.0,20.0,0,26.0,0,1,0,0,0,59121.0
0,40.0,3.0,13.0,0,26.0,0,1,0,0,0,52590.0
0,20.0,4.0,15.0,0,31.0,1,0,0,0,1,12600.0
0,38.0,4.0,17.0,1,28.0,1,1,0,0,0,35748.0
0,40.0,5.0,13.0,0,26.0,1,0,1,0,0,54996.0
0,40.0,13.0,10.0,0,36.0,0,0,0,0,0,97389.0
0,40.0,3.0,18.0,0,25.0,0,0,0,0,0,61834.0
0,37.5,1.0,20.0,0,23.0,1,0,0,0,0,57287.0
0,30.0,2.0,10.0,0,28.0,1,1,0,0,1,41508.0
0,45.0,13.0,16.0,0,35.0,1,0,0,0,1,91593.0
0,35.0,4.0,12.0,0,25.0,1,1,0,0,0,37834.0
0,37.0,4.0,14.0,1,24.0,0,0,0,0,0,29789.0
0,50.0,1.0,10.0,0,27.0,0,1,0,0,1,49620.0
0,40.0,8.0,15.0,0,25.0,0,0,0,0,0,66453.0
0,50.0,21.0,19.0,0,40.0,0,0,0,0,0,82064.0
0,40.0,6.0,16.0,0,26.0,0,1,0,0,0,61872.0
1,42.0,4.0,17.0,0,27.0,0,0,0,0,1,58373.0
0,20.0,5.0,14.0,0,28.0,0,1,0,0,0,18917.0
0,50.0,16.0,13.0,0,41.0,0,1,0,0,0,74474.0
0,35.0,7.0,13.0,0,32.0,0,0,0,0,0,58881.0
0,40.0,11.0,16.0,0,32.0,1,1,0,0,0,75669.0
0,40.0,28.0,17.0,0,52.0,0,0,0,0,0,62807.0
0,37.5,7.0,9.0,0,39.0,0,0,1,0,0,65424.0
0,40.0,11.0,15.0,0,33.0,0,0,0,0,0,81074.0
0,40.0,12.0,10.0,0,35.0,1,0,0,0,0,118325.0
0,32.0,8.0,14.0,0,34.0,0,1,0,0,0,119088.0
0,40.0,8.0,11.0,0,24.0,0,1,0,0,0,49496.0
1,32.0,18.0,16.0,0,44.0,1,1,0,0,0,50413.0
0,40.0,9.0,17.0,0,34.0,0,0,0,0,0,85931.0
1,7.5,7.0,14.0,0,25.0,0,0,0,0,0,46968.0
0,40.0,10.0,16.0,1,51.0,0,0,0,0,0,83972.0
0,35.0,26.0,18.0,0,50.0,1,0,0,0,0,75631.0
0,39.0,7.0,13.0,0,35.0,0,0,0,0,0,54996.0
0,38.0,14.0,21.0,0,40.0,0,0,0,0,0,71966.0
0,15.0,3.0,13.0,0,23.0,1,0,0,0,0,12372.0
0,5.0,2.0,12.0,0,28.0,0,1,0,0,0,34591.0
0,42.0,8.0,16.0,0,30.0,0,0,0,0,0,45250.0
0,50.0,4.0,14.0,0,29.0,1,0,0,0,0,25944.0
0,70.0,20.0,17.0,0,46.0,1,0,0,0,0,116748.0
1,35.0,3.0,22.0,0,33.0,0,1,0,0,0,71093.0
1,35.0,3.0,10.0,0,21.0,1,1,0,0,0,26886.0
0,42.5,1.0,12.0,0,22.0,1,1,0,0,1,30095.0
1,40.0,3.0,18.0,0,24.0,1,0,0,0,1,43538.0
0,35.0,4.0,26.0,0,31.0,0,0,0,1,0,48093.0
0,40.0,6.0,12.0,0,24.0,0,0,0,0,0,59579.0
0,40.0,12.0,10.0,0,33.0,1,0,0,0,0,91593.0
0,35.0,12.0,12.0,0,34.0,0,1,0,0,0,60505.0
0,36.5,0.0,17.0,0,23.0,0,0,0,0,0,37810.0
1,32.0,9.0,16.0,0,32.0,0,1,0,0,1,44917.0
0,10.0,6.0,13.0,0,23.0,0,0,0,0,0,50000.0
0,40.0,10.0,18.0,1,35.0,1,0,0,0,0,68068.0
1,35.0,4.0,18.0,0,23.0,0,1,0,0,0,64630.0
0,45.0,10.0,8.0,0,35.0,0,0,0,0,0,62556.0
1,37.5,5.0,16.0,1,27.0,0,1,0,0,0,45797.0
0,60.0,22.0,11.0,0,55.0,0,0,0,0,0,64630.0
1,42.0,7.0,12.0,0,30.0,1,1,0,0,0,87077.0
0,35.0,10.0,13.0,0,32.0,0,0,0,0,0,59454.0
0,37.0,4.0,19.0,0,23.0,0,0,0,0,0,94359.0
0,35.0,4.0,17.0,0,28.0,0,0,0,0,0,31500.0
0,35.0,18.0,4.0,0,40.0,1,0,0,0,0,52339.0
0,37.5,13.0,4.0,1,37.0,0,0,0,0,0,32712.0
0,37.5,6.0,26.0,0,34.0,0,0,0,0,0,80202.0
0,37.0,3.0,18.0,0,32.0,0,0,0,0,0,58167.0
0,40.0,1.0,25.0,0,29.0,0,0,0,0,0,39876.0
0,37.0,9.0,8.0,0,38.0,0,1,0,0,0,65424.0
0,70.0,5.0,19.0,0,28.0,1,0,0,0,0,54996.0
0,40.0,19.0,13.0,0,39.0,0,0,0,1,0,60552.0
0,35.0,24.0,10.0,0,45.0,0,0,0,0,1,57312.0
1,30.0,3.0,10.0,0,25.0,0,0,0,0,1,29832.0
0,25.0,20.0,10.0,0,43.0,0,0,0,0,0,30535.0
1,40.0,5.0,18.0,0,29.0,0,0,0,0,0,65799.0
0,40.0,9.0,13.0,0,34.0,0,0,0,0,0,63016.0
0,50.0,30.0,12.0,0,50.0,0,1,0,0,1,13085.0
1,38.0,12.0,14.0,0,38.0,0,0,1,0,0,70231.0
0,40.0,2.0,20.0,0,25.0,0,0,1,0,0,49725.0
1,40.0,1.0,20.0,0,24.0,0,1,0,0,0,28872.0
0,40.0,4.0,15.0,1,29.0,1,0,0,0,0,82897.0
0,40.0,16.0,7.0,0,38.0,0,0,0,0,1,77854.0
0,35.0,5.0,18.0,0,31.0,0,0,0,0,0,36642.0
0,24.0,8.0,6.0,0,40.0,0,1,0,0,0,64859.0
0,35.0,1.0,13.0,0,27.0,0,0,0,0,1,32961.0
1,45.0,3.0,19.0,0,37.0,0,0,1,0,0,80202.0
0,65.0,15.0,7.0,0,38.0,0,0,0,0,0,51704.0
0,50.0,14.0,8.0,0,36.0,0,1,0,0,0,52339.0
0,35.0,42.0,18.0,0,62.0,0,0,0,0,0,58881.0
0,32.0,10.0,14.0,0,31.0,0,0,0,0,0,109179.0
1,40.0,3.0,17.0,0,24.0,0,1,0,0,0,47549.0
0,40.0,12.0,20.0,0,55.0,1,0,0,0,0,61872.0
0,5.0,1.0,24.0,0,30.0,0,1,0,0,0,29730.0
0,42.0,5.0,8.0,0,30.0,1,0,0,0,0,27025.0
0,40.0,1.0,13.0,1,30.0,0,1,0,0,0,87789.0
1,40.0,8.0,14.0,0,36.0,0,0,0,0,0,66804.0
0,40.0,1.0,18.0,0,26.0,0,0,0,0,0,2864.0
1,40.0,5.0,19.0,0,28.0,1,1,0,0,0,66453.0
0,39.0,11.0,17.0,0,32.0,1,0,0,0,0,82488.0
1,40.0,7.0,13.0,0,30.0,0,1,0,0,1,63245.0
1,47.0,2.0,19.0,0,29.0,1,1,0,0,1,48644.0
1,26.0,15.0,17.0,0,35.0,0,0,0,0,0,48644.0
0,70.0,5.0,16.0,1,28.0,0,0,0,0,0,45830.0
0,40.0,3.0,14.0,0,29.0,0,0,0,0,0,66453.0
0,35.0,18.0,18.0,0,41.0,0,0,1,0,0,54964.0
1,37.0,2.0,19.0,0,27.0,0,0,0,0,0,48120.0
0,35.0,30.0,12.0,0,52.0,1,0,0,0,0,32150.0
1,40.0,10.0,15.0,0,34.0,0,0,0,0,0,30252.0
0,40.0,0.0,19.0,0,22.0,1,0,0,0,0,23553.0
0,40.0,7.0,10.0,0,30.0,0,1,0,0,0,44320.0
0,40.0,21.0,6.0,0,39.0,0,0,0,0,1,90482.0
0,30.0,18.0,10.0,0,40.0,0,0,0,0,0,61071.0
0,50.0,6.0,12.0,1,29.0,0,0,0,0,0,75240.0
0,40.0,10.0,20.0,0,37.0,0,0,0,0,0,85931.0
0,45.0,1.0,23.0,1,27.0,0,0,0,0,0,38194.0
0,37.0,12.0,9.0,0,37.0,0,1,0,0,0,71966.0
0,48.0,1.0,16.0,0,24.0,0,0,0,0,0,76765.0
0,45.0,3.0,13.0,0,26.0,0,0,0,0,0,52248.0
1,38.0,21.0,10.0,0,42.0,0,0,0,0,0,56264.0
1,35.0,4.0,33.0,0,40.0,0,0,0,0,0,61071.0
0,40.0,23.0,17.0,0,51.0,0,0,0,0,0,87668.0
0,39.0,30.0,12.0,0,48.0,0,0,0,0,0,81074.0
0,36.0,2.0,19.0,0,26.0,0,1,0,0,0,22680.0
0,40.0,2.0,22.0,0,27.0,0,0,0,0,0,65424.0
0,40.0,7.0,18.0,0,35.0,0,0,0,0,0,51704.0
1,40.0,6.0,21.0,0,31.0,0,0,0,0,0,143699.0
0,30.0,25.0,13.0,0,52.0,1,0,0,0,0,27480.0
0,40.0,3.0,23.0,0,31.0,1,1,0,0,0,83972.0
0,40.0,3.0,28.0,0,36.0,1,0,1,0,0,68705.0
1,60.0,18.0,10.0,0,34.0,0,0,0,0,0,54996.0
0,30.0,20.0,14.0,0,36.0,0,1,0,0,1,109992.0
0,40.0,7.0,15.0,0,32.0,1,0,0,0,0,564.0
0,40.0,8.0,10.0,0,33.0,0,1,0,0,0,46698.0
0,40.0,1.0,15.0,0,32.0,0,1,0,0,0,45830.0
1,40.0,14.0,15.0,1,39.0,0,1,0,0,0,85397.0
0,40.0,9.0,17.0,0,30.0,0,0,0,0,0,114575.0
0,40.0,37.0,18.0,0,62.0,0,0,0,0,0,45830.0
0,40.0,4.0,17.0,0,27.0,0,0,0,0,1,47847.0
0,60.0,5.0,15.0,0,27.0,1,0,0,0,0,60505.0
0,20.0,4.0,15.0,0,30.0,0,0,0,0,0,15120.0
0,45.0,4.0,16.0,0,30.0,0,0,0,0,0,64859.0
0,40.0,15.0,10.0,0,39.0,0,0,1,0,0,104678.0
1,40.0,5.0,16.0,0,29.0,1,0,0,0,1,63016.0
1,40.0,11.0,17.0,1,38.0,1,0,0,0,0,64620.0
0,39.0,8.0,12.0,0,28.0,0,0,0,0,0,68745.0
0,40.0,20.0,25.0,0,44.0,0,0,0,0,0,80000.0
0,37.5,6.0,14.0,0,21.0,0,0,1,0,0,45241.0
0,35.0,9.0,14.0,0,30.0,0,1,0,0,0,37816.0
0,40.0,3.0,25.0,0,33.0,0,0,0,0,0,35395.0
0,40.0,3.0,20.0,0,31.0,0,1,0,0,0,61872.0
0,40.0,14.0,16.0,0,34.0,0,0,0,0,0,68342.0
0,42.0,10.0,6.0,0,32.0,1,0,0,0,0,38916.0
1,40.0,2.0,19.0,0,23.0,0,0,0,0,0,77832.0
1,45.0,6.0,14.0,0,28.0,1,0,0,0,0,51559.0
0,30.0,10.0,10.0,0,35.0,0,0,1,0,0,64859.0
0,50.0,14.0,4.0,0,38.0,0,0,0,0,0,26169.0
0,50.0,5.0,15.0,0,33.0,0,0,0,0,0,51030.0
0,37.5,25.0,7.0,0,45.0,0,0,0,0,0,82726.0
0,38.0,10.0,9.0,0,41.0,0,0,0,0,0,151263.0
0,45.0,4.0,12.0,1,23.0,0,0,0,0,0,36324.0
0,37.5,2.0,13.0,0,20.0,0,0,0,0,0,750.0
0,40.0,18.0,15.0,0,38.0,0,0,0,0,0,41247.0
0,37.0,8.0,19.0,1,29.0,0,0,0,0,0,66156.0
0,39.0,21.0,8.0,0,44.0,1,0,0,0,0,101800.0
0,45.0,22.0,8.0,1,41.0,0,0,0,0,0,110691.0
0,38.0,7.0,16.0,0,30.0,1,0,1,0,0,29184.0
0,37.5,13.0,10.0,0,39.0,0,1,0,0,0,52339.0
1,40.0,2.0,11.0,0,26.0,0,1,1,0,0,56211.0
0,35.0,10.0,16.0,0,33.0,0,0,0,0,0,57254.0
0,37.0,6.0,9.0,0,29.0,0,1,0,0,0,58368.0
0,40.0,4.0,16.0,0,25.0,1,0,0,0,1,34368.0
1,40.0,10.0,14.0,0,27.0,0,0,0,0,1,125613.0
0,40.0,7.0,15.0,0,28.0,0,0,1,0,0,34368.0
0,40.0,5.0,14.0,1,30.0,0,0,0,0,0,76765.0
1,45.0,2.0,12.0,1,28.0,1,1,0,0,0,89368.0
0,37.5,4.0,13.0,1,31.0,0,0,0,0,0,61071.0
0,32.0,24.0,14.0,1,51.0,0,0,0,0,0,111220.0
0,50.0,22.0,11.0,0,47.0,1,0,0,0,0,95423.0
0,37.0,14.0,17.0,1,35.0,1,1,0,0,0,45241.0
0,50.0,21.0,13.0,0,44.0,0,1,0,0,0,59454.0
0,37.5,0.0,16.0,0,22.0,1,1,0,0,1,51997.0
0,37.0,0.0,23.0,1,24.0,0,1,0,0,0,19452.0
0,40.0,40.0,14.0,0,55.0,0,0,0,0,0,45396.0
1,37.5,5.0,12.0,0,26.0,1,0,0,0,0,30744.0
0,5.0,3.0,19.0,0,22.0,0,1,0,0,1,2712.0
1,37.5,5.0,15.0,0,22.0,0,0,0,0,0,41597.0
0,40.0,2.0,15.0,0,27.0,0,0,0,0,0,37059.0
0,45.0,12.0,13.0,1,35.0,0,0,0,0,0,75624.0
0,40.0,4.0,7.0,1,29.0,0,0,0,0,0,52339.0
0,40.0,9.0,11.0,0,28.0,1,1,0,0,0,54455.0
0,37.0,3.0,16.0,0,27.0,0,0,0,0,0,60725.0
0,40.0,2.0,11.0,0,27.0,0,0,0,0,0,28536.0
0,40.0,1.0,17.0,0,25.0,0,0,1,0,0,48121.0
1,40.0,2.0,16.0,0,22.0,0,0,0,0,0,11028.0
0,35.0,14.0,7.0,0,38.0,1,0,0,0,0,135100.0
0,40.0,5.0,11.0,0,28.0,0,0,0,0,0,103408.0
1,40.0,19.0,10.0,0,38.0,0,0,0,0,1,66564.0
0,37.5,3.0,11.0,0,23.0,0,0,0,0,0,40717.0
0,40.0,7.0,17.0,0,30.0,0,0,0,0,0,73507.0
0,30.0,4.0,12.0,0,22.0,0,0,0,0,0,36753.0
1,37.0,30.0,14.0,0,54.0,0,0,0,0,0,55582.0
1,40.0,3.0,30.0,0,33.0,1,1,0,0,0,32316.0
0,36.0,7.0,14.0,0,29.0,0,0,0,0,0,41508.0
0,52.0,5.0,15.0,0,29.0,1,0,0,0,0,63016.0
0,35.0,9.0,10.0,0,35.0,1,0,0,0,0,48120.0
1,45.0,6.0,13.0,1,33.0,0,1,0,0,0,67021.0
0,37.0,8.0,14.0,0,58.0,0,0,0,0,1,36193.0
0,35.0,8.0,13.0,0,33.0,1,1,0,0,0,32062.0
0,35.0,4.0,9.0,1,28.0,0,0,0,0,0,45830.0
0,45.0,6.0,8.0,0,42.0,0,0,0,0,0,56264.0
0,40.0,4.0,13.0,1,22.0,0,0,0,0,0,35748.0
0,35.0,20.0,10.0,0,45.0,1,0,0,0,0,64287.0
0,45.0,8.0,13.0,0,30.0,1,0,0,0,1,127056.0
0,37.0,19.0,14.0,0,39.0,0,0,0,0,0,77556.0
0,42.0,5.0,16.0,0,28.0,0,0,0,0,0,63016.0
1,36.0,3.0,25.0,0,34.0,0,0,0,0,0,45830.0
0,40.0,2.0,15.0,0,32.0,0,0,0,0,0,35879.0
0,40.0,7.0,13.0,0,33.0,0,0,0,0,0,60103.0
0,40.0,9.0,18.0,0,33.0,0,1,0,0,0,85931.0
0,40.0,2.0,11.0,0,25.0,0,0,0,0,0,39254.0
0,35.0,5.0,14.0,0,22.0,0,0,1,0,0,44688.0
1,36.0,4.0,8.0,0,30.0,0,0,0,0,0,73328.0
1,40.0,28.0,12.0,1,59.0,0,1,0,0,0,45396.0
0,40.0,4.0,20.0,0,27.0,0,0,0,0,0,52942.0
0,32.0,23.0,12.0,0,49.0,0,1,0,0,0,66156.0
0,35.0,7.0,28.0,0,38.0,0,0,0,0,0,56490.0
0,35.0,10.0,13.0,0,39.0,0,0,0,0,0,57254.0
0,40.0,5.0,14.0,0,24.0,0,1,0,0,0,43018.0
1,40.0,2.0,14.0,1,27.0,1,1,0,0,0,65995.0
1,52.0,7.0,15.0,0,32.0,0,1,0,0,0,51887.0
0,42.0,2.0,8.0,0,26.0,0,0,0,1,0,38169.0
0,37.0,3.0,15.0,0,24.0,0,1,0,0,0,34591.0
1,35.0,1.0,21.0,0,28.0,1,0,1,0,0,61872.0
0,40.0,8.0,11.0,0,30.0,0,0,0,0,0,68705.0
0,37.0,4.0,16.0,0,26.0,0,0,1,0,0,36435.0
0,40.0,25.0,10.0,0,44.0,1,0,0,0,0,73284.0
0,35.0,15.0,5.0,0,28.0,0,0,0,0,0,151263.0
1,50.0,20.0,13.0,0,44.0,1,0,0,1,0,113503.0
0,35.0,3.0,9.0,0,32.0,1,1,0,0,0,77102.0
1,30.0,15.0,12.0,0,31.0,0,0,0,1,0,64859.0
0,40.0,8.0,17.0,0,32.0,0,0,0,0,0,68748.0
0,40.0,10.0,28.0,0,40.0,0,1,0,0,0,53184.0
0,37.5,16.0,15.0,0,38.0,0,0,0,0,0,117763.0
0,37.5,11.0,15.0,0,33.0,0,1,0,0,0,72522.0
0,45.0,13.0,13.0,0,35.0,0,0,0,0,0,41986.0
1,36.0,38.0,16.0,0,55.0,0,0,0,0,0,73274.0
0,35.0,0.0,15.0,0,31.0,0,0,0,0,0,48121.0
0,40.0,20.0,22.0,0,43.0,0,1,0,0,0,117763.0
1,37.5,3.0,12.0,1,23.0,0,0,0,0,0,52339.0
1,38.0,8.0,9.0,0,29.0,0,0,0,0,0,55776.0
1,37.0,3.0,19.0,0,27.0,0,0,0,0,0,64992.0
1,39.0,4.0,14.0,0,28.0,0,0,0,0,0,57287.0
0,40.0,9.0,13.0,0,32.0,0,0,0,0,1,54049.0
0,40.0,5.0,14.0,0,28.0,0,0,0,0,0,79392.0
0,40.0,4.0,18.0,0,25.0,1,0,0,0,0,31620.0
1,40.0,23.0,10.0,0,47.0,0,1,0,0,0,94539.0
0,45.0,15.0,12.0,0,30.0,0,0,0,0,0,66732.0
0,45.0,11.0,10.0,0,31.0,0,0,0,0,0,89093.0
0,40.0,1.0,15.0,0,25.0,0,0,1,0,0,34714.0
1,42.0,8.0,18.0,0,32.0,1,0,0,0,0,58227.0
0,28.0,3.0,15.0,0,23.0,0,0,1,0,0,12372.0
1,40.0,15.0,10.0,0,39.0,0,0,0,0,0,162150.0
0,40.0,8.0,15.0,0,41.0,0,0,0,0,0,114508.0
0,40.0,7.0,12.0,0,33.0,0,1,0,0,1,40101.0
0,50.0,2.0,23.0,0,26.0,0,0,0,0,1,44276.0
0,37.5,1.0,9.0,0,22.0,0,1,0,0,0,32712.0
0,40.0,1.0,21.0,0,24.0,0,0,0,0,0,34368.0
1,39.38520408163265,3.0,15.0,0,28.0,1,0,0,1,0,47436.0
0,40.0,20.0,12.0,0,47.0,1,1,0,0,0,71129.0
0,40.0,0.0,24.0,0,25.0,0,0,0,0,1,30095.0
0,37.5,7.0,16.0,0,37.0,0,0,0,0,0,37744.0
0,43.0,0.0,12.0,0,20.0,0,1,0,0,0,28437.0
1,37.5,20.0,11.0,0,47.0,0,0,0,0,0,71966.0
1,32.0,2.0,10.0,1,40.0,0,0,0,0,0,45396.0
0,37.5,1.0,19.0,0,21.0,0,0,1,0,0,45803.0
0,45.0,31.0,23.0,0,54.0,1,0,0,0,0,70068.0
0,30.0,9.0,22.0,0,32.0,0,1,0,0,1,32429.0
1,35.5,12.0,14.0,0,31.0,0,0,0,0,0,47270.0
0,37.0,0.0,18.0,0,23.0,1,0,0,0,0,36637.0
0,40.0,10.0,17.0,0,33.0,0,0,0,0,0,118325.0
1,37.5,6.0,12.0,0,28.0,0,0,0,0,0,59162.0
0,35.0,10.0,13.0,0,26.0,0,1,0,0,0,78508.0
0,45.0,6.0,12.0,0,37.0,1,0,1,0,0,83236.0
0,52.0,5.0,23.0,0,29.0,0,0,0,0,1,27492.0
1,50.0,13.0,16.0,0,36.0,0,0,0,0,0,118908.0
0,37.5,5.0,31.0,1,38.0,0,0,0,0,0,57287.0
0,35.0,13.0,12.0,0,33.0,0,0,0,0,0,76339.0
0,40.0,4.0,29.0,0,33.0,0,0,0,1,0,137400.0
0,38.0,14.0,15.0,0,32.0,0,0,0,0,0,91874.0
1,40.0,5.0,16.0,0,33.0,1,0,0,0,0,40596.0
0,36.0,12.0,15.0,0,33.0,0,0,0,0,0,54996.0
1,39.0,3.0,14.0,0,24.0,0,0,0,0,0,49944.0
0,50.0,4.0,14.0,0,28.0,0,0,0,0,0,70264.0
0,40.0,12.0,4.0,0,29.0,0,0,0,0,0,88000.0
0,40.399014778325125,22.0,11.0,0,48.0,0,1,0,0,0,54956.0
0,42.0,3.0,17.0,0,30.0,1,1,0,0,0,68705.0
1,20.0,2.0,9.0,0,21.0,0,0,1,0,0,20628.0
1,45.0,4.0,23.0,0,29.0,0,0,0,0,0,18188.0
0,40.0,9.0,12.0,0,26.0,1,0,0,0,0,179231.0
0,50.0,0.0,19.0,0,25.0,0,0,0,0,0,66033.0
0,45.0,8.0,15.0,0,26.0,0,0,0,0,0,114575.0
0,42.0,2.0,13.0,0,31.0,0,0,0,0,0,49176.0
0,39.0,0.0,18.0,0,24.0,0,0,0,0,0,35064.0
1,45.0,4.0,16.0,1,24.0,1,0,0,0,0,45830.0
0,37.0,3.0,18.0,0,29.0,0,0,0,0,0,44684.0
0,45.0,2.0,20.0,0,25.0,0,1,0,0,0,72642.0
1,40.0,16.0,12.0,0,39.0,0,0,0,0,0,90758.0
0,35.0,2.0,17.0,0,24.0,0,0,0,0,0,11345.0
0,25.0,8.0,18.0,0,29.0,0,0,0,0,0,135722.0
0,40.0,9.0,14.0,0,31.0,0,0,0,0,0,91660.0
0,45.0,29.0,13.0,0,48.0,1,0,0,0,0,81074.0
0,40.0,3.0,12.0,0,30.0,1,0,0,0,1,52339.0
0,32.0,10.0,13.0,0,29.0,0,0,0,0,0,25944.0
0,50.0,11.0,11.0,0,35.0,0,1,0,0,0,45241.0
0,37.5,12.0,11.0,0,32.0,0,1,0,0,0,65043.0
0,36.0,9.0,13.0,0,33.0,0,0,1,0,0,114575.0
0,60.0,5.0,12.0,0,35.0,1,0,0,0,0,43239.0
1,40.0,3.0,18.0,1,24.0,1,0,0,0,0,68745.0
0,35.0,3.0,14.0,0,26.0,0,1,0,0,0,54996.0
1,45.0,14.0,13.0,0,35.0,0,1,1,0,0,121070.0
0,50.0,36.0,12.0,0,54.0,1,1,0,0,1,87609.0
1,40.0,5.0,14.0,0,22.0,0,0,0,0,0,41591.0
0,40.0,6.0,14.0,0,44.0,0,0,0,0,1,15564.0
0,37.0,34.0,18.0,0,57.0,0,1,0,0,0,73644.0
0,35.0,20.0,12.0,0,45.0,1,1,0,0,1,58167.0
0,60.0,36.0,17.0,0,58.0,0,0,0,0,0,148947.0
1,32.0,2.0,13.0,0,23.0,1,1,0,0,0,39964.0
0,40.0,25.0,11.0,1,48.0,1,0,0,0,0,157017.0
0,40.0,1.0,14.0,0,30.0,1,0,0,0,0,77556.0
0,8.0,4.0,17.0,0,28.0,0,1,0,0,0,54030.0
1,37.0,22.0,9.0,0,45.0,1,0,0,0,0,58881.0
0,40.0,0.0,14.0,1,21.0,1,0,0,0,0,39424.0
0,50.0,5.0,12.0,1,45.0,0,0,0,0,0,19627.0
0,40.0,4.0,10.0,0,33.0,1,0,0,0,0,75237.0
0,50.0,20.0,11.0,1,42.0,1,0,0,0,0,78508.0
1,40.0,8.0,14.0,0,38.0,0,1,0,0,0,56264.0
0,70.0,25.0,15.0,0,58.0,1,0,1,0,0,162147.0
0,38.0,15.0,4.0,0,34.0,0,0,0,0,0,41871.0
0,16.0,0.0,11.0,0,24.0,0,1,0,0,0,11688.0
1,40.0,14.0,11.0,0,38.0,1,1,0,0,0,34368.0
0,40.0,4.0,11.0,0,27.0,0,1,0,0,0,99530.0
0,40.0,15.0,7.0,0,40.0,0,0,0,0,0,108846.0
0,35.0,2.0,22.0,0,30.0,0,1,0,0,0,38915.0
0,38.0,0.0,10.0,1,42.0,1,0,0,0,0,71496.0
0,50.0,2.0,21.0,0,26.0,0,0,0,0,0,62366.0
