ConvertedComp,Prediction
71036.0,44352.96768381141
36432.0,85147.75806735062
31737.0,52081.766851184555
46747.0,51331.89778825389
122142.0,70974.59813849432
54996.0,52918.81305718794
39254.0,78006.6643277012
78508.0,54360.36386033228
97389.0,74058.79089620907
45830.0,48845.10890395499
48120.0,51331.72676084898
45799.0,75478.63257826929
61071.0,58357.318086179446
83972.0,75423.38125456624
122142.0,65151.624809557165
31980.0,55984.64795581661
76339.0,55297.760303648465
91606.0,90447.74060912264
80202.0,71716.52885732031
47352.0,54080.09179684393
41871.0,46463.049226039
32712.0,72367.69020706479
50413.0,41589.58598645636
57287.0,62814.43028668979
48753.0,55494.1084376777
31620.0,60911.40595677256
43992.0,53180.389208884
53616.0,61977.12621672947
57254.0,62383.699520794
23376.0,59465.058372568
19248.0,28570.500755392517
57287.0,44235.68727443416
34368.0,45882.91812487041
30936.0,57460.87445898739
34140.0,55897.8795728939
40459.0,76517.44190576673
59121.0,52999.2202315089
71966.0,54229.42909034081
79392.0,57041.86128657305
80202.0,63031.25683380078
68745.0,62340.71988642525
26700.0,38724.20247811512
68745.0,78184.65573272062
33600.0,66067.54329729073
42028.0,54329.06126860427
56376.0,59079.00339390446
103117.0,55256.10014939594
59579.0,49477.86858491332
52339.0,62691.68023079492
56142.0,49056.91162862819
91660.0,70929.84943987736
54996.0,83501.46263326175
30252.0,62598.90080414991
89368.0,72001.928898867
22824.0,46942.59321807434
57287.0,65265.475230761615
54996.0,56301.81329984683
36664.0,45514.09287741695
15268.0,62501.751213879405
68748.0,49922.57489663409
71966.0,52831.97796892505
60492.0,72873.22360960356
57287.0,53133.710731962135
49267.0,56422.056022270415
109992.0,81739.2806437756
24428.0,33984.54602256134
16500.0,43884.549193817744
59579.0,56001.463971872014
38496.0,44784.1445565379
33684.0,57160.54954652945
58373.0,71100.23533808616
61872.0,52850.2404218092
68745.0,80359.88363634414
62598.0,69771.08252808063
22244.0,52478.52761574628
42624.0,61633.830457863325
118325.0,53516.08293815227
57287.0,56088.23564365064
56264.0,66321.77441950854
34368.0,50423.83724433861
16500.0,48585.85322398644
126492.0,58679.83327677429
59579.0,58537.59331875788
62807.0,65071.30236444627
48121.0,48869.82729986314
54996.0,50417.191933498274
85051.0,86357.48102365629
39876.0,57685.46758964941
13752.0,43972.17435560535
64888.0,64273.65864804746
43200.0,45274.55126098439
66732.0,72006.07608703217
44276.0,54974.64822324995
54996.0,54621.421012004146
24207.0,49942.65500908721
85931.0,83817.92862276005
46976.0,50413.069172032425
54996.0,51911.788902432214
68748.0,64564.03312844679
48413.0,66935.98529503486
52704.0,54964.81783055452
28872.0,53133.881759367054
68748.0,67132.69437902462
35329.0,58227.55594857029
53647.0,63037.33276425672
43176.0,81672.37572252649
48121.0,59180.87172778164
71496.0,84803.25366600494
33000.0,49752.92806981868
73655.0,54519.404866033416
32316.0,56445.99925618787
50868.0,56506.25359626293
73274.0,52576.49644713097
52339.0,58014.91562958658
59544.0,48651.903670237734
74474.0,66724.68863583836
81518.0,78715.75832259764
10308.0,46896.892423390265
83010.0,66953.67024741805
50413.0,68486.98920990212
73274.0,73080.59369458715
82380.0,55967.698448562616
34368.0,25842.43516553151
41247.0,60814.84654760206
115146.0,74351.30179557658
114575.0,85770.32356705262
39908.0,79434.0433956479
58881.0,49001.55890403639
66078.0,60650.660358709494
10584.0,25791.04371681222
68745.0,70212.19143778889
70068.0,98259.88043160191
71609.0,67383.00009689713
33693.0,47456.453855435575
57287.0,53932.51983772337
54996.0,62190.802964833645
74474.0,55424.50069652465
99240.0,92874.4536503043
82064.0,84566.14271434
91606.0,75280.87464392437
54996.0,57012.909186498735
114575.0,78085.08918014313
85931.0,100329.72547003021
30252.0,49870.20847919593
37291.0,59662.458208721124
42396.0,63128.713983090856
57287.0,57139.49580800386
114575.0,63177.50913844933
51215.0,58620.65997760334
108846.0,68778.63895970379
42624.0,54742.66049676296
130847.0,85154.28436102129
32062.0,58270.718812666426
49722.0,65855.90458328441
68705.0,51982.71202009836
35064.0,46826.5849635993
55836.0,60964.237648959475
33000.0,50676.044975142475
57287.0,74563.62931692279
750.0,47098.16592873535
2864.0,49964.39575642009
56264.0,62095.30221900736
74474.0,65054.06063877304
12900.0,31044.530215316325
68041.0,58359.95006128465
54956.0,67683.91759083277
60492.0,57237.54870293174
57287.0,50747.73609531631
28872.0,64642.90541017698
59579.0,49728.23320860462
19248.0,30158.006166029823
105347.0,86805.61732354987
62556.0,73873.29523529517
91593.0,77618.40506392051
52339.0,100202.23794424543
28176.0,48036.06654185339
91593.0,93790.82372934284
26169.0,44575.9508862473
41244.0,73380.69114422948
22915.0,74206.7831009167
85051.0,47291.661297421306
54965.0,54186.067018196234
39876.0,54529.63594731665
27492.0,52926.165246149205
54996.0,68668.18260279408
38169.0,54265.83580005573
84785.0,60624.84389118395
45830.0,47336.44687063134
33000.0,52396.79608568718
45803.0,55027.59435975702
63240.0,67148.19790009104
82488.0,98084.66995177358
94210.0,74456.02402088592
41244.0,50923.138921197205
8316.0,65324.001680586865
46752.0,56288.342676468164
50413.0,56914.37376078825
61071.0,53736.19611921102
76339.0,64752.327875735944
57287.0,49183.91034497014
74474.0,58865.42791276539
47330.0,52474.036620141065
68748.0,74057.93155151117
98150.0,77811.61052295836
41986.0,73845.11148008953
71036.0,50816.418516672806
13752.0,56779.77347435725
50413.0,56068.80694355952
103117.0,87894.62988230551
106874.0,69685.16560013127
66453.0,56713.11319059439
127576.0,55972.4265013368
80202.0,59040.824974160525
57287.0,45770.99153564749
65308.0,61008.447936122415
59579.0,60490.15794780893
7634.0,62909.60386042032
41244.0,55860.62493027234
68745.0,50327.698180167485
114575.0,50493.57103840031
42624.0,55229.15694320121
71966.0,71561.69096052216
118325.0,63240.459750936636
41244.0,53168.825386773584
50413.0,55297.01317073985
97389.0,64083.39494307658
57300.0,74143.13022018338
51030.0,63478.01633335725
52248.0,83224.04256951813
39876.0,55865.39459343472
32058.0,56914.37376078825
35879.0,85882.50041822607
45797.0,64124.41743977857
71609.0,74751.29576515993
75624.0,71015.93739523164
44684.0,51445.97233147608
61071.0,62398.38182769951
80202.0,58079.834418483304
91660.0,65903.6873022037
34372.0,49598.07683312153
78508.0,76123.41550630191
57254.0,58844.08663573781
27480.0,65675.20340300813
57287.0,51751.08198807314
75348.0,64004.93026078643
57287.0,53027.73551060983
28872.0,51417.67460465971
80202.0,79607.1202106361
40101.0,47566.47940427506
48865.0,74763.66194292832
35518.0,55207.32419980786
36435.0,48460.28637504127
52339.0,63248.800450858114
61872.0,61567.13172787236
64992.0,50064.58041076132
41244.0,61107.619889307156
52248.0,58493.34347922346
45830.0,50814.3791230453
45797.0,51823.52851796443
79817.0,84089.4157927585
43992.0,56185.91632553185
41247.0,54119.604166488425
62598.0,66681.5579945823
41871.0,53484.45388847649
68745.0,47992.02143109807
37128.0,55506.214970549896
82695.0,89810.56437876784
26700.0,52212.05737947947
41940.0,61556.473130924256
103117.0,85694.68842704012
78508.0,60968.60305347967
103117.0,73957.1085788251
40560.0,73210.96813874834
27480.0,58949.57910098691
71036.0,56857.06687810338
54956.0,52888.42681539771
2291.0,46772.4135964228
108846.0,65216.56361897148
57254.0,65958.36220978337
65424.0,60699.74087751285
51559.0,49744.10483911459
11004.0,28235.70889652579
82434.0,86481.06360468648
53909.0,55940.898128419256
114575.0,90906.75809907985
179000.0,83658.75917800725
34352.0,51095.22917496173
61870.0,56449.60027176559
97389.0,75271.86122435475
170101.0,89297.23711243829
49267.0,55361.150276272296
36637.0,52264.866953738194
62807.0,57146.9588277201
97389.0,89644.0764085756
68745.0,49978.0450807842
47105.0,56935.31217417089
54996.0,69100.62718348156
62365.0,62765.47914550642
25440.0,50444.20726643984
68748.0,83558.5984885417
179915.0,57809.83109147394
48121.0,63513.25766993328
72182.0,60655.82133240873
38169.0,46591.7827667932
13752.0,28728.233670470225
74474.0,58682.383409684706
27492.0,60534.92390245974
87609.0,110197.13221496703
20628.0,33944.63187243704
62598.0,69146.5931963971
99240.0,59294.77524359892
68745.0,51647.8533031866
45803.0,56098.61596252022
59579.0,49676.83221807376
17558.0,71260.42581673365
137484.0,33506.13542895833
61870.0,63735.10350034716
51559.0,61922.85117139929
75630.0,62664.68215388722
38496.0,58696.119527194605
7152.0,47160.405342219085
34352.0,47208.60818081717
71966.0,67677.74714129965
54964.0,58843.84525768622
39254.0,51799.92135414549
125613.0,60040.97085054717
82488.0,84821.974684796
41871.0,90859.07442656498
98135.0,66566.86557491697
108846.0,73211.65185517269
103369.0,73236.42878390211
34368.0,74201.15424481957
110691.0,50853.46993861701
74474.0,74782.73966491393
45830.0,63370.579251826646
21996.0,54343.60471567275
183200.0,81792.86222337937
76765.0,56065.55686669059
61071.0,96341.6439974028
85051.0,103380.30407542894
15268.0,27831.67254307811
45830.0,52111.79088294345
104678.0,98948.09217126387
80371.0,57143.38561590387
38496.0,48738.49738044903
131761.0,74539.61488327717
32712.0,48639.60169444375
88553.0,78523.00051816867
41247.0,57964.97819189684
190846.0,91057.18498564667
65424.0,68418.30678854561
48121.0,54188.619326163775
76765.0,89575.83253260843
54996.0,63904.36790052467
37812.0,77453.55779338954
35748.0,51370.28865986708
45797.0,45493.96423336732
63016.0,49480.35054223418
45803.0,51265.56197855771
73328.0,58554.4131277967
44488.0,22361.934602936446
27492.0,44487.653627186424
21996.0,50337.59574293387
34368.0,60843.648404571424
52208.0,70326.84464725277
48120.0,63860.14958730731
41484.0,57786.59574105788
27492.0,41704.5217339098
34368.0,49395.999422191206
27480.0,50069.13523776327
54996.0,75802.91688999897
32712.0,45456.11047747289
66453.0,61911.34859071603
61872.0,69779.35287735543
14393.0,77498.07197033265
59124.0,52988.8090136012
31620.0,53810.11574461671
41247.0,51842.15705916243
54996.0,56927.545590619855
32768.0,68087.67443062043
54996.0,55858.196175844496
104678.0,76814.19383172903
58428.0,67681.35766805527
41247.0,46682.21887063379
65424.0,47699.250624888096
114575.0,82919.13008025878
27492.0,85366.12024236533
103117.0,52958.93875321337
126032.0,78011.82247084113
160405.0,54736.79859000224
6192.0,34106.37930920402
54996.0,63706.616900342175
25206.0,32876.2376096087
42828.0,51611.15078491556
152677.0,69586.63017442079
45830.0,54769.50480229961
13085.0,101013.84215612613
85931.0,58179.8931227049
91660.0,58674.933104703196
103117.0,64946.93425119052
61188.0,61221.470310511606
137484.0,72459.30300997829
27500.0,52260.213451398755
63240.0,95990.48626037482
131.0,93598.8393138058
31620.0,55900.79569485617
76339.0,89493.66677804262
6324.0,35065.21788139551
20628.0,53939.52437683178
57744.0,66779.19251601312
111138.0,96468.79878486876
48120.0,66665.85022081179
84785.0,71121.65398249848
85051.0,67549.31703968445
61320.0,48192.18392967453
57287.0,51291.39912210304
72522.0,78363.10264381225
54956.0,89919.83388770293
103057.0,86552.93291174824
121688.0,64091.496214683
97389.0,58532.544345490256
49496.0,56833.35831339569
58433.0,56871.541283010876
52339.0,70772.02205807333
143932.0,85182.65770936386
32062.0,59618.43271652502
34020.0,90702.97705926144
29789.0,49098.23479507239
91660.0,54856.348504831076
30535.0,44858.868018417365
76765.0,65206.115349832915
54423.0,54402.36583470776
54996.0,52735.87735098204
54996.0,47058.42267230193
46752.0,72858.73781453358
43992.0,51307.03189963492
41244.0,62744.42428965502
171862.0,81240.65563092325
52000.0,60568.582210824236
37128.0,49319.26617483261
40101.0,49214.35566608451
41244.0,51833.6156765161
28416.0,51582.986235480304
27492.0,71295.23686296339
51559.0,50054.66083285577
48121.0,79910.667379924
67178.0,53684.810723831375
103117.0,65396.34875932593
16500.0,47337.65927828871
65424.0,71149.64859520836
43538.0,52910.23120453544
71966.0,68604.02846654836
50868.0,59457.70618360672
75575.0,61728.833004188935
59934.0,57796.89223273169
48121.0,61743.17325628462
53437.0,62805.106840293854
85931.0,60503.57093037155
66453.0,75709.77229274993
30252.0,62803.01076262487
183186.0,87132.55101327773
27492.0,39391.60208262368
68745.0,49215.76351666366
97389.0,69220.31125112223
55193.0,57803.27691558027
101407.0,90745.85680222919
53616.0,59821.468342937704
34368.0,55516.07908269651
42624.0,51443.583383611745
85931.0,74265.92071834326
82488.0,60838.52088149196
57287.0,91610.70208221582
78508.0,93251.73102332366
41244.0,81995.81600759726
114575.0,93786.1726917474
62807.0,92411.954773106
50413.0,72719.62188047744
76339.0,64510.327261339626
53850.0,51320.35122217734
69891.0,63857.10642333341
20628.0,50180.69434761102
30095.0,51117.30496036639
38220.0,74909.76839947121
34368.0,47183.257321641155
68745.0,53400.35939161992
80155.0,55781.44548286017
57744.0,56596.51867269862
68705.0,62392.05414496968
97389.0,55545.29090123385
40563.0,50824.278886302636
45797.0,70028.16063820184
18973.0,52934.95608396483
68745.0,79085.52003410281
48120.0,67527.71739328872
76339.0,92650.8881558637
60492.0,56935.95641586743
100826.0,93190.61716403655
30095.0,49083.62935239053
21996.0,34036.12598004001
30604.0,54532.09689501694
31620.0,48896.671605399795
43992.0,58993.06480577088
44276.0,80918.78185146565
68052.0,80607.35389725807
103210.0,58557.23920670431
27492.0,46000.26888489435
80202.0,79436.12531988311
38496.0,47295.6838670718
103117.0,74141.89877717654
75619.0,62092.22079839724
93896.0,103403.77491350257
41244.0,72606.39243831624
54996.0,59471.273162860976
31500.0,50472.67661041095
51030.0,43180.88284053358
111220.0,81883.90487587563
65554.0,87142.4725409198
64620.0,74634.46971157138
61071.0,51110.595315331986
45797.0,50808.88781140493
33000.0,91345.60159807175
34372.0,34116.234859623844
41244.0,49742.34387476954
14844.0,35617.710417546565
80202.0,53564.02848531131
36432.0,84585.30607150384
51559.0,57351.710627513894
68745.0,49842.710615471755
15696.0,43777.410844697144
68745.0,64884.90602457329
37291.0,65558.40440708767
80202.0,58554.890847649796
62808.0,97413.71629690944
65424.0,90453.4747316642
51564.0,72417.85945415449
114575.0,60161.40985183028
64115.0,103751.89744921878
66564.0,78013.44533421849
82494.0,79385.74933680405
63016.0,51964.198903305296
52704.0,49978.73600851577
33227.0,48858.06332061069
24744.0,27463.717956368386
63016.0,49507.03890134265
61071.0,49466.70203140482
75619.0,83208.45847751017
41244.0,28674.848763253234
27492.0,45880.227208091004
61071.0,79676.72795178914
36637.0,61857.65997964273
122142.0,88995.28911128241
37946.0,51075.75319709439
34020.0,57734.79166156148
45797.0,51190.76883700611
39876.0,49843.544349680466
45372.0,58613.70293806472
140007.0,67956.53338407169
66209.0,84083.48116053696
170484.0,81179.79517109341
103117.0,106141.6591791903
137390.0,86001.888622141
63016.0,68141.6484051386
57744.0,46512.58392614239
57287.0,53527.24994230195
41244.0,53476.28421595992
96240.0,49108.20053342834
66453.0,67768.40151737315
68745.0,60932.942226080755
57287.0,60633.93180931315
24060.0,59682.605278481264
54996.0,65855.75337265135
72522.0,62559.05809656429
40101.0,61280.28429883885
64888.0,52286.20714760065
40101.0,61109.76933362976
32712.0,67337.18777005354
63016.0,60240.29938959433
68745.0,73595.90193876332
71966.0,66622.04411696196
51559.0,70638.09152441577
103116.0,72575.31148977393
45803.0,84715.09134785681
126032.0,64862.14575543487
41244.0,62982.587731350955
68745.0,64567.29208921467
41244.0,73135.10478115607
137490.0,94189.29398781361
54996.0,52456.28819892276
42567.0,51610.708446542805
92806.0,67279.9226442185
58433.0,61552.59759729487
64888.0,65466.266205324086
95518.0,66496.03370923788
57287.0,69450.60478137677
61071.0,63787.57002193003
61071.0,80763.57610994128
24744.0,47658.936231829895
74244.0,80199.8315886583
86619.0,71295.17422653899
52339.0,72301.20301395675
41244.0,59558.33214782102
25572.0,50317.68043308571
59579.0,58922.73479545027
59579.0,54936.34848658342
45830.0,49741.38150374213
42966.0,49557.63736677282
48120.0,45542.58454659712
53850.0,56401.92760354138
75771.0,63951.64346958969
59579.0,61885.20743269471
54996.0,65999.21402909685
51910.0,58231.48687439176
58881.0,82979.11654210239
63361.0,56712.87181254279
97389.0,71935.28587113801
52339.0,60705.06303625818
45797.0,51809.601729056565
57287.0,89802.09491241878
11451.0,25809.08204767864
43992.0,50292.32051784614
95423.0,83317.93542874328
134773.0,89992.26748244301
56264.0,58099.48030642974
41247.0,64088.95440699632
75619.0,91669.15475014556
57287.0,50408.29835214749
46752.0,56148.51652561687
65304.0,86946.14110818515
65424.0,58134.30383350149
50376.0,60626.86034843546
117763.0,69823.4997480341
107950.0,93721.62100570131
54996.0,52622.65972664624
95097.0,51899.40823958533
35748.0,50544.28687059841
27492.0,50557.16283670426
52339.0,55833.8413849904
30252.0,51516.03863853604
63016.0,46023.26195129067
35748.0,51437.63163155459
45830.0,56044.22740748841
76339.0,56598.828544883254
199356.0,104649.77177806688
67386.0,51032.25876727742
34368.0,65619.40699739716
74474.0,68069.25451044695
57254.0,56361.18657023594
52704.0,55960.79427831623
28872.0,53699.29846863788
54996.0,48512.759792398625
34368.0,53779.595856981075
60725.0,66461.12001474758
38169.0,39844.10841455235
53424.0,48067.40923898131
10308.0,50520.012718489765
34368.0,58249.64013845692
20628.0,71796.690324666
41244.0,63142.67145813477
71036.0,75818.11197122303
112000.0,58919.7551704922
42525.0,57140.06736252826
43538.0,61264.933690086524
40101.0,48925.04958910366
45830.0,60771.93309420131
44488.0,67790.39635258824
39252.0,57665.28370516144
91660.0,60471.851509531494
76339.0,50704.126103853356
58433.0,60730.91189667219
12372.0,46548.89515277801
91660.0,64407.387104058056
19524.0,43948.25788889966
91593.0,67698.12402344667
11004.0,43564.536721862634
53277.0,54515.981586702444
10308.0,28389.000205439326
45797.0,92913.2958435921
58881.0,32946.91625394663
68745.0,49926.70585726511
53621.0,47309.08293439839
3800.0,18153.21082365357
30744.0,56544.26896244653
33276.0,60172.01509589671
68748.0,71087.19880960532
63016.0,55398.47643528129
75619.0,78655.79367980422
63240.0,85079.01339822475
40563.0,68921.4271637882
68745.0,57314.813202261335
54996.0,53516.129098602665
43180.0,66729.25507832337
34372.0,48193.67458997658
6542.0,68267.48198807241
34260.0,47714.171978095816
31403.0,48204.911853166384
76339.0,52495.26345284849
43834.0,56109.99150119185
39254.0,54029.45441519568
97389.0,83659.4658308076
57254.0,55583.13669093914
61071.0,98694.8865514488
45830.0,51113.55980343545
11004.0,52883.32325719394
91660.0,61594.14706081392
157017.0,82607.28057197842
109419.0,83101.02341710926
85931.0,63752.78043061186
35518.0,53400.35939161992
65995.0,85896.56745392717
38150.0,56514.867635291375
80202.0,46590.37893451806
41986.0,73533.00057323997
20611.0,55432.44624702348
54996.0,37129.8983709473
57287.0,29650.6967922859
71609.0,58805.2833586681
69349.0,72311.74398600897
37982.0,57513.09071861971
48121.0,66414.14121537644
41244.0,48638.31055105067
76308.0,60843.29170137689
11688.0,29347.044572815343
63016.0,79177.24636362668
66033.0,55908.01916921407
45830.0,65282.09937397508
129775.0,64075.22713499744
43538.0,52943.46781129123
91660.0,61853.3118311564
20628.0,86134.46677097835
51030.0,71467.08239394253
114575.0,78393.12667557114
92806.0,82448.95374533326
76339.0,73436.77390238832
54996.0,58826.34881406238
48120.0,60750.58262537857
41986.0,58029.909665190375
40.0,46473.89607347763
23928.0,54714.01795032982
66000.0,44754.0943848462
13056.0,48016.17927585536
54996.0,67543.57285844437
82488.0,75227.2043732625
45797.0,54813.85617643679
56264.0,56115.26608680054
52339.0,56965.822017912884
85248.0,73712.0689155604
60725.0,53369.67940129579
122142.0,74682.57897544837
23376.0,46952.003995251056
38496.0,56516.70186540149
35329.0,84469.34117235371
91593.0,78400.84449853707
72864.0,58164.182977788296
38496.0,53786.0701404165
15120.0,36520.87742044793
54996.0,54058.15820305597
46976.0,52084.27299870169
129775.0,63913.718098045836
28650.0,27879.06007317802
41247.0,47913.373271385615
68745.0,41746.07253654825
67026.0,57373.57409597576
54996.0,38702.66620880693
63016.0,53700.59099407408
71966.0,73547.79744150605
163559.0,80218.76571482081
52248.0,60232.56863147719
23419.0,44246.79529512138
196271.0,73263.6970874001
43992.0,57317.342325551195
108846.0,78289.55561649203
47436.0,47715.326632797965
79512.0,56566.06541204138
45803.0,70930.27072923283
68745.0,61771.49116430208
8244.0,30694.953531329524
61872.0,56370.71073400153
48120.0,72626.30290540759
15780.0,26683.60096498168
171862.0,77024.42787573193
130847.0,80396.62868522288
57287.0,58690.43874616131
82494.0,74051.95702194395
9300.0,48991.17038600164
114575.0,57093.73549139554
126032.0,72543.28610472137
80202.0,52858.115621661345
87996.0,65427.17301860627
94210.0,114804.01203680118
162251.0,52571.25873611537
82494.0,75552.82731399217
137390.0,92945.41068348516
66453.0,57083.00896961229
57573.0,55756.69603670997
183216.0,57539.935024156366
96243.0,63426.18142893939
61071.0,49991.57510002852
27492.0,48242.226417546924
79740.0,66067.54329729073
57744.0,55160.98777769583
65424.0,76116.83166220931
130847.0,68913.19191600772
87789.0,68680.82534541692
57287.0,78465.88250834918
54996.0,50938.03461546017
58881.0,54287.56715733077
38616.0,46771.03016136052
57287.0,65353.435655941605
83640.0,66252.1666783555
106874.0,62853.49913200738
83972.0,62949.93149916626
117763.0,74811.69176498824
107949.0,69676.93472558429
83640.0,68663.03073831438
55610.0,49388.59201943785
61071.0,93735.26675204694
57287.0,60097.171664188085
52248.0,54937.50825026914
114575.0,61507.15820117998
65308.0,55836.339641545055
47915.0,52620.02775154103
32316.0,53624.99868273234
52339.0,56845.691339431745
27492.0,54685.307228307094
68748.0,82107.43407792923
57287.0,52807.39843285394
96243.0,74025.90282778436
28188.0,55212.39670776958
65424.0,69549.14020708726
34350.0,41302.76637746183
41244.0,51789.71446305853
65308.0,66292.30043861963
74474.0,50415.49676973771
45830.0,106807.30562008765
15120.0,40971.575448873715
58227.0,63778.402561358984
91660.0,75660.2670557137
80155.0,78582.02063539517
30935.0,47547.95854262603
65308.0,55166.41343882018
41247.0,51586.78744759679
30535.0,70856.05913943445
59.0,49967.360469844134
43180.0,29337.87580375859
74474.0,54947.436712073635
152677.0,64355.99543001818
97389.0,62358.52740324518
25296.0,54320.58193416634
54956.0,64099.680928779584
53647.0,85982.96399680072
20628.0,36144.814705754034
85931.0,63316.40810997073
103117.0,71003.32277575304
45797.0,49163.662818677316
33693.0,46614.48097484423
54956.0,91951.45663803442
57287.0,67243.92201964252
19085.0,45832.93670178739
34372.0,60346.03323289504
78508.0,63700.88509147298
56490.0,48814.66358284063
54956.0,86762.05882020426
131988.0,60123.461318589834
65424.0,73429.37340715111
39254.0,58877.934500298084
58881.0,89785.17430958133
47778.0,55291.222603728784
59579.0,60633.44905320995
27478.0,59302.214813920145
99240.0,71665.65204735698
164988.0,80367.89159794677
20936.0,49317.10988442715
61071.0,58772.85296414507
46566.0,62219.70832418203
45797.0,88755.23472053133
137490.0,68923.40791631423
13752.0,28092.645603956782
52510.0,58137.049494083
52339.0,69039.74700368138
32712.0,50807.83666402032
44276.0,46002.07405995326
85051.0,91760.29633710986
103117.0,78431.99296716675
68745.0,62676.01429659218
31620.0,69867.11532045048
76339.0,88109.3565296748
126032.0,78933.690836122
35748.0,53930.80366434225
61872.0,66151.04092732474
39254.0,57755.77527476098
85931.0,73948.3866754429
113837.0,61555.75618920073
63016.0,20595.611459222193
107949.0,99035.12144862824
19248.0,39970.97685636502
22680.0,45601.32311510248
51559.0,51864.014248964064
564.0,62344.01612374458
65672.0,64731.20266923785
46968.0,30847.673259367733
31620.0,45589.77632370535
34714.0,48215.277061827626
91660.0,85872.29352713912
68745.0,59125.34854238941
64162.0,56778.34836774424
103057.0,86209.35324796756
31620.0,64490.667320916145
38928.0,65929.1912821871
54360.0,70016.87840953398
171762.0,84186.25029041362
99680.0,70782.69877011227
114575.0,68231.34959585435
36664.0,56423.44185771041
57287.0,45177.549163424716
24744.0,53445.94868082332
38169.0,54568.55573548345
37810.0,49394.9867210347
48120.0,64142.74113408986
74583.0,61610.09724113573
53574.0,102790.58355076361
71966.0,64939.50138971112
68745.0,67286.22531157995
40563.0,44440.222337013816
39876.0,61071.91547847332
13752.0,63425.03914660811
35329.0,46588.91171338934
116866.0,75853.50811119683
18321.0,43891.1220336197
68695.0,50585.211772142684
67599.0,52470.67698261495
83972.0,86078.49933796246
33000.0,49646.49428255946
22902.0,57066.281409318915
61872.0,71029.57449981198
28786.0,48660.48552289024
32712.0,45000.067616865424
37810.0,52356.997363494826
30749.0,53728.95878540271
33000.0,60465.57841173781
54996.0,76212.51216047352
76339.0,39511.94994896014
61870.0,71494.34798883465
47330.0,81052.81183627545
118325.0,86070.0516381218
30936.0,83229.57173796
160405.0,83504.84863604126
106874.0,66371.1424768139
68745.0,67013.7533347676
39250.0,74330.31645796116
53647.0,54219.0450287189
11900.0,25136.381876494524
21168.0,58690.92127694392
45830.0,59718.9950767868
48121.0,48833.562337878444
51559.0,36944.59933890934
166850.0,76280.19827013598
137484.0,74302.51552411707
78508.0,87461.47013666129
60725.0,52762.612859643894
63016.0,57528.62983613141
74474.0,64632.93967182103
68705.0,53318.50514043181
34368.0,67023.26050721665
95423.0,61781.23138957897
81.0,57500.914559231336
43895.0,52315.15924767497
45797.0,52073.971592205584
48121.0,56545.12699865873
21996.0,48724.39850640495
51147.0,50048.38885238792
62807.0,44676.36299438594
4404.0,46284.33196244884
72522.0,80035.15914204268
103117.0,70095.85446329902
78508.0,67771.00909872727
28786.0,70413.22788596503
61071.0,62036.3334831602
85931.0,63161.57021317259
49267.0,58937.79115685877
54956.0,83330.47635677733
45803.0,57316.41723107524
46185.0,56438.05370568904
56.0,34661.220707324646
27492.0,51119.99155626316
66453.0,54717.053014400546
50486.0,54633.96194003821
106874.0,52738.71601149743
47436.0,51465.768462527456
41591.0,53225.72571378681
44684.0,58934.1103341219
137490.0,66936.10062017781
87077.0,52188.26430336787
98135.0,58749.486953057145
28786.0,56848.96755623349
66453.0,62526.70273767659
34368.0,55438.975101432145
30744.0,48296.17129155958
44684.0,56863.97104834976
73328.0,80373.14393191325
51030.0,56311.37617455784
157017.0,89838.92416208178
74474.0,65211.55435085626
68745.0,59497.32833922899
98135.0,56936.12744327235
42393.0,63738.36246111504
103117.0,82811.39606961855
73274.0,61380.65723661887
43538.0,50936.22827466051
91660.0,51401.527854616
57300.0,50435.62518846674
48120.0,46971.83816663627
45372.0,54445.30935826579
29310.0,53582.01805926063
74474.0,65430.49693459382
41871.0,50812.90334763099
3094.0,69281.49735612713
108846.0,87304.17381723638
172.0,102318.61164415072
85051.0,71575.698474299
36664.0,47091.72292086258
36637.0,43782.4476416574
91593.0,62922.55827707602
85931.0,71574.15568691224
170101.0,90825.04270772877
58881.0,61425.40593523582
66453.0,69359.46873357765
49500.0,61067.1212231563
54996.0,83593.53070969923
40563.0,47777.874263051046
54960.0,69421.60869590918
82494.0,76381.83780207817
34675.0,53128.77820116327
27492.0,52097.23561804957
48121.0,51896.6145535662
52339.0,58144.86410307167
54996.0,95131.28233856574
59579.0,52648.6471132965
163559.0,78277.14979592075
52704.0,44148.21588401761
87077.0,63450.51138426671
35748.0,46351.03069243982
100826.0,91597.53642450695
67599.0,52039.36854324845
70658.0,83935.16405764106
37128.0,46029.33054562584
98135.0,106042.66898807077
33108.0,50242.41995474949
89368.0,82133.46643907574
28872.0,78220.61179656634
48121.0,48017.58712643451
98135.0,50549.427303395285
100826.0,63710.70288647693
74474.0,55073.516387279284
49620.0,68015.71579246217
151236.0,89081.93571236079
81348.0,68371.00132596109
142992.0,73077.51121902617
126032.0,86157.55990313145
117763.0,71073.06892962895
49068.0,50804.871950596265
23100.0,42463.11499780193
22908.0,50007.37615457121
59124.0,58251.413215473825
75619.0,64646.18162697873
80202.0,62482.83302775062
91593.0,63625.62564314591
37812.0,50318.3447790895
68748.0,72734.36249488365
59124.0,109660.18267461019
125000.0,91587.36083441647
57058.0,65369.46757919619
41871.0,89154.72882169028
56376.0,47490.59688673161
34327.0,54365.18737075193
68705.0,59516.40366083689
57254.0,56554.86884031754
68041.0,61189.26623849726
